longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.21196754563894338,0.5632306057385765,0.9411764705882353,0.12491215741391426,0.1725625539257981,0.14673913043478262,0.17155963302752295,0.06990707457997176,0.2221763223965702,0.0,0.0,1.0,0.0
0.21196754563894338,0.5632306057385765,0.9999999999999999,0.16654954321855236,0.1725625539257981,0.1483375959079284,0.1798165137614679,0.4612189472002557,0.37200476882540917,0.0,0.0,1.0,0.0
0.21196754563894338,0.5621679064824656,0.9999999999999999,0.2531623330990864,0.2666091458153581,0.21003836317135552,0.26605504587155965,0.33450488590675514,0.3625869807641679,0.0,0.0,1.0,0.0
0.21196754563894338,0.5621679064824656,0.9999999999999999,0.2905832747716093,0.36065573770491804,0.22858056265984655,0.3486238532110092,0.2898128178502011,0.3580921273713027,0.0,0.0,1.0,0.0
0.21196754563894338,0.5621679064824656,0.9607843137254901,0.1972944483485594,0.27610008628127697,0.19597186700767263,0.27706422018348625,0.2031711798066938,0.27290395354462,0.0,0.0,1.0,0.0
0.21095334685598388,0.5611052072263547,0.8235294117647058,0.17656359803232607,0.26747195858498707,0.1774296675191816,0.23027522935779818,0.1644034401043747,0.26220192165684575,0.0,0.0,1.0,0.0
0.21196754563894338,0.5611052072263547,0.7647058823529411,0.10927617709065356,0.16652286453839518,0.13427109974424553,0.14495412844036698,0.06000213009558804,0.3692222405345879,0.0,0.0,1.0,0.0
0.21095334685598388,0.5611052072263547,0.7647058823529411,0.16584680252986647,0.32182916307161347,0.22282608695652176,0.3211009174311927,0.16975530526932398,0.2086917622179747,0.0,0.0,1.0,0.0
0.21095334685598388,0.5611052072263547,0.39215686274509803,0.15706254392129304,0.38912855910267474,0.23401534526854223,0.4,0.05616795803711691,0.3358319010447324,0.0,0.0,1.0,0.0
0.21095334685598388,0.5611052072263547,0.8235294117647058,0.3278285312719606,0.3917169974115617,0.33823529411764713,0.371559633027523,0.13374337673403092,0.16866616295769915,0.0,0.0,1.0,0.0
0.21095334685598388,0.5611052072263547,0.7843137254901961,0.5655305692199578,0.7342536669542709,0.6253196930946292,0.6587155963302753,0.08132971217083367,0.17658566655465205,0.0,0.0,1.0,0.0
0.21095334685598388,0.5611052072263547,0.9999999999999999,0.28601546029515107,0.3917169974115617,0.3705242966751919,0.3651376146788991,0.09952871635114628,0.1909263892842695,0.0,0.0,1.0,0.0
0.20993914807302083,0.5611052072263547,0.9999999999999999,0.20520028109627547,0.2010353753235548,0.2231457800511509,0.21192660550458717,0.14776206832281596,0.15518160277910364,0.0,0.0,1.0,0.0
0.20993914807302083,0.5611052072263547,0.9999999999999999,0.16567111735769502,0.20793787748058673,0.1831841432225064,0.2,0.12133556993370077,0.14576381471786232,0.0,0.0,1.0,0.0
0.20993914807302083,0.5611052072263547,0.9999999999999999,0.21714687280393535,0.2467644521138913,0.19789002557544758,0.23577981651376148,0.1339031339031339,0.15518160277910364,0.0,0.0,1.0,0.0
0.20993914807302083,0.5611052072263547,0.9999999999999999,0.26124385101897396,0.28731665228645387,0.2317774936061381,0.22201834862385322,0.04224245813030861,0.15047270874848298,0.0,0.0,1.0,0.0
0.20993914807302083,0.5611052072263547,0.9999999999999999,0.2433239634574842,0.2924935289042278,0.34239130434782616,0.27706422018348625,0.0954815347338712,0.13977067686070876,0.0,0.0,1.0,0.0
0.20892494929005956,0.5611052072263547,0.0196078431372549,0.027406886858749122,0.03537532355478861,0.0290920716112532,0.05045871559633028,0.2745959474931438,0.09632042739634547,0.0,0.0,1.0,0.0
0.20892494929005956,0.5621679064824656,0.9999999999999999,0.19659170765987352,0.18032786885245902,0.17615089514066498,0.16972477064220184,0.38514790851239455,0.1299248075239565,0.0,0.0,1.0,0.0
0.20892494929005956,0.5611052072263547,0.9411764705882353,0.023366127898805343,0.023295944779982748,0.02653452685421995,0.01926605504587156,0.7479830657400751,0.1284265230596681,0.0,0.0,1.0,0.0
0.20892494929005956,0.5600425079702447,0.9607843137254901,0.1331693605059733,0.16220880069025023,0.11956521739130435,0.11009174311926606,0.0534121468700908,0.15218503385052687,0.0,0.0,1.0,0.0
0.20791075050709829,0.5600425079702447,0.9999999999999999,0.2146872803935348,0.2027610008628128,0.16560102301790283,0.14403669724770643,0.09200681630588174,0.13078097007497844,0.0,0.0,1.0,0.0
0.20791075050709829,0.5600425079702447,0.9215686274509803,0.1451159522136332,0.1553062985332183,0.1243606138107417,0.12018348623853212,0.2787629469872461,0.12521591349333583,0.0,0.0,1.0,0.0
0.20791075050709829,0.5600425079702447,0.9999999999999999,0.1770906535488405,0.17860224331320104,0.19213554987212278,0.16972477064220184,0.08877173363154674,0.13570390474335456,0.0,0.0,1.0,0.0
0.20791075050709829,0.5600425079702447,0.9215686274509803,0.255270555165144,0.30371009490940465,0.2509590792838875,0.30275229357798167,0.04069813882897995,0.14854634300868363,0.0,0.0,1.0,0.0
0.20892494929005956,0.5589798087141338,0.9999999999999999,0.18007730147575546,0.20880069025021572,0.1563299232736573,0.13302752293577982,0.2808397901855846,0.1419110832382636,0.0,0.0,1.0,0.0
0.20791075050709829,0.5600425079702447,0.9999999999999999,0.10014054813773718,0.09232096635030199,0.08663682864450128,0.07339449541284404,0.17995313789706313,0.14983058683521652,0.0,0.0,1.0,0.0
0.20892494929005956,0.5600425079702447,0.8823529411764706,0.4917427969079409,0.5539257981018119,0.5818414322250639,0.5587155963302752,0.06394280693346115,0.24443654872314058,0.0,0.0,1.0,0.0
0.20892494929005956,0.5600425079702447,0.49019607843137253,0.13457484188334504,0.12942191544434858,0.1243606138107417,0.11467889908256881,0.1693425992491413,0.14447957089132943,0.0,0.0,1.0,0.0
0.20892494929005956,0.5600425079702447,0.8823529411764706,0.16391426563598033,0.2545297670405522,0.18510230179028134,0.25229357798165136,0.030447053811539795,0.17166273188627593,0.0,0.0,1.0,0.0
0.20892494929005956,0.5600425079702447,0.9411764705882353,0.14792691496837668,0.1742881794650561,0.17806905370843992,0.13761467889908258,0.16642703091301225,0.1284265230596681,0.0,0.0,1.0,0.0
0.20892494929005956,0.5600425079702447,0.8823529411764706,0.001756851721714687,0.001725625539257981,0.00479539641943734,0.0045871559633027525,0.0,0.11237347522800678,0.0,0.0,1.0,0.0
0.20892494929005956,0.5600425079702447,0.37254901960784315,0.14634574841883347,0.1371872303710095,0.09175191815856779,0.12018348623853212,0.2640120350400725,0.26220192165684575,0.0,0.0,1.0,0.0
0.20993914807302083,0.5600425079702447,0.3137254901960784,0.21697118763176387,0.3968938740293357,0.24264705882352944,0.4009174311926606,0.056474159277897604,0.3478181767590395,0.0,0.0,1.0,0.0
0.20993914807302083,0.5600425079702447,0.6862745098039215,0.5115952213633169,0.4831751509922347,0.3941815856777494,0.4651376146788991,0.25913944138243206,0.18643153589140435,0.0,0.0,1.0,0.0
0.20993914807302083,0.5600425079702447,0.35294117647058826,0.21170063246661983,0.20793787748058673,0.22953964194373402,0.18807339449541285,0.08136965146310941,0.19970205543224437,0.0,0.0,1.0,0.0
0.20892494929005956,0.5600425079702447,0.43137254901960786,0.30621925509486997,0.3209663503019845,0.33599744245524304,0.2963302752293578,0.04029874590622254,0.2086917622179747,0.0,0.0,1.0,0.0
0.20993914807302083,0.5589798087141338,0.7254901960784313,0.11981728742094168,0.15012942191544434,0.1090153452685422,0.14036697247706423,0.2012274675826078,0.24893140211600573,0.0,0.0,1.0,0.0
0.20993914807302083,0.5600425079702447,0.3137254901960784,0.16198172874209418,0.2476272648835203,0.19373401534526855,0.26330275229357797,0.13314428734989486,0.31571208109571686,0.0,0.0,1.0,0.0
0.21095334685598388,0.5600425079702447,0.9999999999999999,0.036542515811665496,0.04659188955996549,0.05754475703324809,0.04954128440366973,0.08877173363154674,0.2086917622179747,0.0,0.0,1.0,0.0
0.20993914807302083,0.5600425079702447,0.9999999999999999,0.059381588193956426,0.0819672131147541,0.06297953964194374,0.0779816513761468,0.13591341161434617,0.2086917622179747,0.0,0.0,1.0,0.0
0.20993914807302083,0.5600425079702447,0.9999999999999999,0.067463106113844,0.13977566867989646,0.10965473145780051,0.14036697247706423,0.040951087680059645,0.26220192165684575,0.0,0.0,1.0,0.0
0.20993914807302083,0.5600425079702447,0.6666666666666666,0.16619817287420943,0.1570319240724763,0.1483375959079284,0.15321100917431194,0.17425513219905742,0.2221763223965702,0.0,0.0,1.0,0.0
0.20993914807302083,0.5600425079702447,0.9999999999999999,0.13545326774420238,0.12165660051768767,0.11956521739130435,0.10366972477064221,0.254067151263413,0.17808395101894045,0.0,0.0,1.0,0.0
0.21095334685598388,0.5600425079702447,0.7647058823529411,0.15425158116654955,0.38740293356341676,0.18510230179028134,0.3467889908256881,0.06351678781585325,0.2221763223965702,0.0,0.0,1.0,0.0
0.21095334685598388,0.5600425079702447,0.1764705882352941,0.1533731553056922,0.2985332182916307,0.17359335038363172,0.30091743119266057,0.034627366403067336,0.31571208109571686,0.0,0.0,1.0,0.0
0.21095334685598388,0.5589798087141338,0.1764705882352941,0.018095572733661282,0.03451251078515962,0.03900255754475703,0.03394495412844037,0.0628777591394414,0.26220192165684575,0.0,0.0,1.0,0.0
0.21095334685598388,0.5589798087141338,0.29411764705882354,0.17427969079409697,0.3364969801553063,0.2547953964194374,0.3302752293577982,0.2121974598610113,0.31571208109571686,0.0,0.0,1.0,0.0
0.20993914807302083,0.5589798087141338,0.9999999999999999,0.037420941672522835,0.07333908541846419,0.2880434782608696,0.07889908256880734,0.0488457544532311,0.26220192165684575,0.0,0.0,1.0,0.0
0.20993914807302083,0.5589798087141338,0.9999999999999999,0.01651440618411806,0.025021570319240728,0.06010230179028133,0.029357798165137616,0.03329605666054265,0.31571208109571686,0.0,0.0,1.0,0.0
0.21095334685598388,0.5579171094580229,0.5098039215686274,0.18499648629655657,0.29767040552200175,0.22858056265984655,0.27522935779816515,0.28430119551614885,0.3692222405345879,0.0,0.0,1.0,0.0
0.21095334685598388,0.5589798087141338,0.7450980392156862,0.3009486999297259,0.5358067299396031,0.4232736572890026,0.426605504587156,0.17943392709747852,0.3514568676008827,0.0,0.0,1.0,0.0
0.21196754563894338,0.5600425079702447,0.5490196078431372,0.05850316233309909,0.090595340811044,0.06361892583120204,0.081651376146789,0.200535186516495,0.23544684193741022,0.0,0.0,1.0,0.0
0.21196754563894338,0.5611052072263547,0.7058823529411764,0.6379128601546029,0.9344262295081968,0.5866368286445013,0.8972477064220183,0.2809729211598371,0.381208516248895,0.0,0.0,1.0,0.0
0.21298174442190643,0.5600425079702447,0.7450980392156862,0.14968376669009137,0.20707506471095774,0.12340153452685423,0.20733944954128442,0.3494821205101579,0.47624255941233007,0.0,0.0,1.0,0.0
0.21298174442190643,0.5600425079702447,0.9999999999999999,0.37825017568517216,0.6031061259706644,0.2851662404092072,0.5605504587155963,0.27685917405543575,0.7170382768872499,0.0,0.0,1.0,0.0
0.2139959432048677,0.5611052072263547,0.9999999999999999,0.26475755446240334,0.19240724762726488,0.2145140664961637,0.22201834862385322,0.589863407620417,0.6386994034687425,0.0,0.0,1.0,0.0
0.2139959432048677,0.5600425079702447,0.9999999999999999,0.3555867884750527,0.4141501294219155,0.22570332480818417,0.41651376146788993,0.3691455654072477,0.5425951571165302,0.0,0.0,1.0,0.0
0.21298174442190643,0.5600425079702447,0.9999999999999999,0.30850316233309905,0.39516824849007764,0.21835038363171358,0.3853211009174312,0.3553531964746918,0.5231174590807811,0.0,0.0,1.0,0.0
0.2139959432048677,0.5611052072263547,0.9999999999999999,0.6112087139845397,0.6462467644521138,0.4606777493606139,0.6568807339449543,0.4526586255558218,0.558006083034925,0.0,0.0,1.0,0.0
0.21298174442190643,0.5611052072263547,0.5294117647058824,0.5859100491918482,0.7359792924935289,0.48497442455242973,0.7339449541284404,0.4534973506936124,0.4494874796928945,0.0,0.0,1.0,0.0
0.21298174442190643,0.5611052072263547,0.9999999999999999,0.24982431482782855,0.2476272648835203,0.17487212276214836,0.23027522935779818,0.6113108075724899,0.5297527188512011,0.0,0.0,1.0,0.0
0.21298174442190643,0.5611052072263547,0.6078431372549019,0.6688334504567814,0.9456427955133736,0.5764066496163683,0.9357798165137616,0.28529967782304233,0.435574838238788,0.0,0.0,1.0,0.0
0.21298174442190643,0.5621679064824656,0.9999999999999999,0.41707659873506675,0.48058671268334774,0.29923273657289007,0.47431192660550464,0.3525973853076657,0.4475611139530951,0.0,0.0,1.0,0.0
0.21298174442190643,0.5621679064824656,0.6666666666666666,0.28302881236823607,0.36755823986194996,0.21483375959079284,0.3853211009174312,0.3957051947706154,0.4882288351266372,0.0,0.0,1.0,0.0
0.21298174442190643,0.5621679064824656,0.9999999999999999,0.22434996486296557,0.24590163934426232,0.16975703324808186,0.2651376146788991,0.3518651649492771,0.46361416178475645,0.0,0.0,1.0,0.0
0.21298174442190643,0.5621679064824656,0.9999999999999999,0.735769501054111,0.9516824849007766,0.5700127877237852,0.9495412844036697,0.34478259711904574,0.46896517772864355,0.0,0.0,1.0,0.0
0.21501014198782897,0.5632306057385765,0.9607843137254901,0.4414968376669009,0.3425366695427092,0.3091432225063939,0.3403669724770642,0.7135420827009613,0.6690931740300213,0.0,0.0,1.0,0.0
0.21501014198782897,0.5632306057385765,0.9019607843137254,0.5574490513000703,0.3899913718723037,0.3500639386189259,0.44311926605504587,0.6372846606491467,0.7119013015811182,0.0,0.0,1.0,0.0
0.2139959432048677,0.5621679064824656,0.7843137254901961,0.4522136331693605,0.3485763589301122,0.25287723785166244,0.3431192660550459,0.7263759086188993,0.7514988195658828,0.0,0.0,1.0,0.0
0.2139959432048677,0.5642933049946866,0.7058823529411764,0.058327477160927614,0.04486626402070751,0.030370843989769827,0.04128440366972477,0.5943499214527252,0.6849321812239272,0.0,0.0,1.0,0.0
0.21501014198782897,0.5642933049946866,0.9999999999999999,0.4915671117357695,0.35289042277825716,0.33823529411764713,0.3678899082568808,0.777950848044306,0.7675518673975441,0.0,0.0,1.0,0.0
0.2139959432048677,0.5632306057385765,0.9999999999999999,0.6196416022487702,0.4935289042277826,0.3753196930946292,0.5073394495412844,0.6227068189685012,0.8015843288006661,0.0,0.0,1.0,0.0
0.2139959432048677,0.5642933049946866,0.9999999999999999,0.4585382993675334,0.31320103537532357,0.2870843989769821,0.33486238532110096,0.896703677077509,0.8050089790047539,0.0,0.0,1.0,0.0
0.21602434077079025,0.5642933049946866,0.5294117647058824,0.9284961349262122,0.902502157031924,0.6483375959079284,0.8752293577981651,0.6599435524669169,0.6898551158923033,0.0,0.0,1.0,0.0
0.21602434077079025,0.5632306057385765,0.9607843137254901,0.5152846099789178,0.40638481449525454,0.3286445012787724,0.4376146788990826,0.9319301328647124,0.5997440073972444,0.0,0.0,1.0,0.0
0.21703853955375152,0.5632306057385765,0.8431372549019608,0.601194659170766,0.5133735979292493,0.4331841432225065,0.5458715596330275,0.7348164123865059,0.5935368289023354,0.0,0.0,1.0,0.0
0.21703853955375152,0.5621679064824656,0.7647058823529411,0.8764933239634575,0.5798101811906816,0.5156649616368286,0.598165137614679,0.9391724578640468,0.8486732691068727,0.0,0.0,1.0,0.0
0.2180527383367128,0.5632306057385765,0.5686274509803921,0.3880885453267744,0.29680759275237273,0.26886189258312027,0.31284403669724775,0.7411001943712225,0.6346326313513884,0.0,0.0,1.0,0.0
0.21703853955375152,0.5632306057385765,0.6470588235294117,0.533380182712579,0.4210526315789474,0.36349104859335046,0.45321100917431195,0.8726602231275129,0.6654544831881781,0.0,0.0,1.0,0.0
0.2180527383367128,0.5632306057385765,0.6666666666666666,0.5029866479269149,0.39516824849007764,0.3417519181585678,0.4045871559633028,0.9303591873685332,0.6513278010963162,0.0,0.0,1.0,0.0
0.21703853955375152,0.5621679064824656,0.6470588235294117,0.8894940267041461,0.6781708369283865,0.5191815856777494,0.7009174311926607,0.8517320339750246,0.681293490382084,0.0,0.0,1.0,0.0
0.21906693711967407,0.5621679064824656,0.5490196078431372,0.3143007730147575,0.23209663503019845,0.21035805626598467,0.24495412844036699,0.8459008973027665,0.7574919574230363,0.0,0.0,1.0,0.0
0.2180527383367128,0.5611052072263547,0.7058823529411764,0.21556570625439214,0.15444348576358932,0.13331202046035806,0.1596330275229358,0.8676944377878958,0.7527830633924157,0.0,0.0,1.0,0.0
0.2180527383367128,0.5611052072263547,0.7450980392156862,0.6619817287420942,0.45901639344262296,0.4034526854219949,0.45688073394495415,0.7761935191841733,0.7444354785199518,0.0,0.0,1.0,0.0
0.21703853955375152,0.5611052072263547,0.9999999999999999,0.41690091356289527,0.2855910267471959,0.2589514066496164,0.3192660550458716,0.8726735362249382,0.6772267182647298,0.0,0.0,1.0,0.0
0.2180527383367128,0.5600425079702447,0.8627450980392156,0.5203794799718904,0.3744607420189819,0.3401534526854221,0.3889908256880734,0.8367547993716219,0.6603175078820465,0.0,0.0,1.0,0.0
0.21703853955375152,0.5589798087141338,0.9607843137254901,0.49736472241742796,0.5202761000862812,0.4018542199488492,0.5045871559633028,0.3185824213861597,0.4317221067591893,0.0,0.0,1.0,0.0
0.21703853955375152,0.5589798087141338,0.7254901960784313,0.39564300773014754,0.459879206212252,0.30306905370843995,0.444954128440367,0.34365098383789977,0.46682477135108874,0.0,0.0,1.0,0.0
0.21703853955375152,0.5600425079702447,0.9999999999999999,0.24367533380182713,0.181190681622088,0.1620843989769821,0.2036697247706422,0.6310807572489816,0.6023124950503103,0.0,0.0,1.0,0.0
0.21602434077079025,0.5600425079702447,0.9999999999999999,0.3459241040056219,0.28731665228645387,0.2436061381074169,0.28073394495412846,0.8016881007535214,0.5537252702798153,0.0,0.0,1.0,0.0
0.21602434077079025,0.5589798087141338,0.9999999999999999,0.3831693605059733,0.3994823123382226,0.35997442455242973,0.42018348623853213,0.3678808211518492,0.45526657691229255,0.0,0.0,1.0,0.0
0.21602434077079025,0.5589798087141338,0.9999999999999999,0.4012649332396345,0.39861949956859366,0.34207161125319696,0.40275229357798165,0.3368080517613228,0.3951211577030015,0.0,0.0,1.0,0.0
0.21602434077079025,0.5589798087141338,0.9999999999999999,0.47768798313422345,0.4650560828300259,0.37787723785166244,0.47064220183486244,0.5382352158053093,0.4811654940807062,0.0,0.0,1.0,0.0
0.21602434077079025,0.5600425079702447,0.9999999999999999,0.35523541813070975,0.2907679033649698,0.2407289002557545,0.3100917431192661,0.47555715312724667,0.546019807320618,0.0,0.0,1.0,0.0
0.21602434077079025,0.5600425079702447,0.9999999999999999,0.516865776528461,0.46074201898188094,0.3296035805626599,0.4761467889908257,0.64581835609873,0.6145128114023729,0.0,0.0,1.0,0.0
0.21501014198782897,0.5589798087141338,0.9999999999999999,0.35681658468025296,0.41760138050043144,0.25063938618925835,0.4192660550458716,0.3541816439012701,0.544735563494085,0.0,0.0,1.0,0.0
0.21501014198782897,0.5600425079702447,0.9999999999999999,0.25140548137737173,0.19585849870578084,0.19469309462915602,0.19357798165137616,0.5685890779348725,0.6414819317595639,0.0,0.0,1.0,0.0
0.2139959432048677,0.5600425079702447,0.9999999999999999,0.4362262825017568,0.2683347713546161,0.30370843989769825,0.29816513761467894,0.8466064914663046,0.7221752521933814,0.0,0.0,1.0,0.0
0.2139959432048677,0.5600425079702447,0.9999999999999999,0.26141953619114544,0.20362381363244178,0.20172634271099746,0.23302752293577983,0.7362542269084326,0.5828347970145612,0.0,0.0,1.0,0.0
0.21501014198782897,0.5600425079702447,0.9999999999999999,0.49402670414617006,0.31320103537532357,0.27973145780051156,0.3211009174311927,0.9329951806587321,0.7142557485964285,0.0,0.0,1.0,0.0
0.2139959432048677,0.5600425079702447,0.9999999999999999,0.3673576950105411,0.4728213977566868,0.2925191815856778,0.4412844036697248,0.29925180392470113,0.4897271195909255,0.0,0.0,1.0,0.0
